video_id,frame_file,timestamp_sec,face_count,max_confidence,status
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000002.jpg,58.975188,7,94,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000003.jpg,59.97288,99,91,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000004.jpg,70.987872,1,96,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000005.jpg,71.979352,8,94,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000006.jpg,110.97668,8,95,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000007.jpg,111.990656,12,92,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000008.jpg,118.993544,3,92,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000009.jpg,120.98116,81,94,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000010.jpg,123.993264,26,91,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000011.jpg,126.99124,4,90,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000012.jpg,144.057664,95,91,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000013.jpg,164.957632,99,94,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000014.jpg,166.062816,99,97,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000015.jpg,169.068336,1,90,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000016.jpg,173.964272,1,96,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000017.jpg,186.07136,13,97,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000018.jpg,187.979184,81,90,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000019.jpg,194.971856,5,94,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000020.jpg,206.968064,1,94,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000021.jpg,228.978608,99,93,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000022.jpg,236.068352,84,95,skipped
