video_id,source_folder,video_name,original_video_filename,frame_filename,frame_number,timestamp_sec,timestamp_display
day_10_5_08_2026_29.4,day_10_5_08_2026,29.4,29.4.MP4,day_10_5_08_2026_29.4_frame000005.jpg,5,600,0:10:00
day_10_5_08_2026_29.4,day_10_5_08_2026,29.4,29.4.MP4,day_10_5_08_2026_29.4_frame000006.jpg,6,720,0:12:00
day_10_5_08_2026_29.4,day_10_5_08_2026,29.4,29.4.MP4,day_10_5_08_2026_29.4_frame000007.jpg,7,840,0:14:00
day_10_5_08_2026_29.4,day_10_5_08_2026,29.4,29.4.MP4,day_10_5_08_2026_29.4_frame000008.jpg,8,960,0:16:00
day_10_5_08_2026_29.4,day_10_5_08_2026,29.4,29.4.MP4,day_10_5_08_2026_29.4_frame000009.jpg,9,1080,0:18:00
day_10_5_08_2026_29.5,day_10_5_08_2026,29.5,29.5.MP4,day_10_5_08_2026_29.5_frame000000.jpg,0,0,0:00:00
day_10_5_08_2026_29.5,day_10_5_08_2026,29.5,29.5.MP4,day_10_5_08_2026_29.5_frame000001.jpg,1,120,0:02:00
day_10_5_08_2026_29.5,day_10_5_08_2026,29.5,29.5.MP4,day_10_5_08_2026_29.5_frame000002.jpg,2,240,0:04:00
day_10_5_08_2026_29.5,day_10_5_08_2026,29.5,29.5.MP4,day_10_5_08_2026_29.5_frame000003.jpg,3,360,0:06:00
day_10_5_08_2026_29.6,day_10_5_08_2026,29.6,29.6.MP4,day_10_5_08_2026_29.6_frame000000.jpg,0,0,0:00:00
day_10_5_08_2026_29.6,day_10_5_08_2026,29.6,29.6.MP4,day_10_5_08_2026_29.6_frame000001.jpg,1,120,0:02:00
day_10_5_08_2026_29.6,day_10_5_08_2026,29.6,29.6.MP4,day_10_5_08_2026_29.6_frame000002.jpg,2,240,0:04:00
day_10_5_08_2026_29.7,day_10_5_08_2026,29.7,29.7.MP4,day_10_5_08_2026_29.7_frame000000.jpg,0,0,0:00:00
day_10_5_08_2026_29.7,day_10_5_08_2026,29.7,29.7.MP4,day_10_5_08_2026_29.7_frame000001.jpg,1,120,0:02:00
day_11_5_09_2026_3.1,day_11_5_09_2026,3.1,3.1.MP4,day_11_5_09_2026_3.1_frame000000.jpg,0,0,0:00:00
day_11_5_09_2026_3.1,day_11_5_09_2026,3.1,3.1.MP4,day_11_5_09_2026_3.1_frame000001.jpg,1,120,0:02:00
day_11_5_09_2026_3.1,day_11_5_09_2026,3.1,3.1.MP4,day_11_5_09_2026_3.1_frame000002.jpg,2,240,0:04:00
day_11_5_09_2026_3.1,day_11_5_09_2026,3.1,3.1.MP4,day_11_5_09_2026_3.1_frame000003.jpg,3,360,0:06:00
day_11_5_09_2026_3.1,day_11_5_09_2026,3.1,3.1.MP4,day_11_5_09_2026_3.1_frame000004.jpg,4,480,0:08:00
day_11_5_09_2026_3.1,day_11_5_09_2026,3.1,3.1.MP4,day_11_5_09_2026_3.1_frame000005.jpg,5,600,0:10:00
day_11_5_09_2026_3.1,day_11_5_09_2026,3.1,3.1.MP4,day_11_5_09_2026_3.1_frame000006.jpg,6,720,0:12:00
day_11_5_09_2026_3.1,day_11_5_09_2026,3.1,3.1.MP4,day_11_5_09_2026_3.1_frame000007.jpg,7,840,0:14:00
day_11_5_09_2026_3.2,day_11_5_09_2026,3.2,3.2.MP4,day_11_5_09_2026_3.2_frame000000.jpg,0,0,0:00:00
day_11_5_09_2026_3.2,day_11_5_09_2026,3.2,3.2.MP4,day_11_5_09_2026_3.2_frame000001.jpg,1,120,0:02:00
day_11_5_09_2026_3.2,day_11_5_09_2026,3.2,3.2.MP4,day_11_5_09_2026_3.2_frame000002.jpg,2,240,0:04:00
day_11_5_09_2026_3.2,day_11_5_09_2026,3.2,3.2.MP4,day_11_5_09_2026_3.2_frame000003.jpg,3,360,0:06:00
day_11_5_09_2026_3.2,day_11_5_09_2026,3.2,3.2.MP4,day_11_5_09_2026_3.2_frame000004.jpg,4,480,0:08:00
day_11_5_09_2026_3.3,day_11_5_09_2026,3.3,3.3.MP4,day_11_5_09_2026_3.3_frame000000.jpg,0,0,0:00:00
day_11_5_09_2026_3.3,day_11_5_09_2026,3.3,3.3.MP4,day_11_5_09_2026_3.3_frame000001.jpg,1,120,0:02:00
day_11_5_09_2026_3.3,day_11_5_09_2026,3.3,3.3.MP4,day_11_5_09_2026_3.3_frame000002.jpg,2,240,0:04:00
day_11_5_09_2026_3.3,day_11_5_09_2026,3.3,3.3.MP4,day_11_5_09_2026_3.3_frame000003.jpg,3,360,0:06:00
day_11_5_09_2026_3.3,day_11_5_09_2026,3.3,3.3.MP4,day_11_5_09_2026_3.3_frame000004.jpg,4,480,0:08:00
day_11_5_09_2026_48.1,day_11_5_09_2026,48.1,48.1.MP4,day_11_5_09_2026_48.1_frame000000.jpg,0,0,0:00:00
day_11_5_09_2026_48.1,day_11_5_09_2026,48.1,48.1.MP4,day_11_5_09_2026_48.1_frame000001.jpg,1,120,0:02:00
day_11_5_09_2026_48.1,day_11_5_09_2026,48.1,48.1.MP4,day_11_5_09_2026_48.1_frame000002.jpg,2,240,0:04:00
day_11_5_09_2026_48.1,day_11_5_09_2026,48.1,48.1.MP4,day_11_5_09_2026_48.1_frame000003.jpg,3,360,0:06:00
day_11_5_09_2026_48.1,day_11_5_09_2026,48.1,48.1.MP4,day_11_5_09_2026_48.1_frame000004.jpg,4,480,0:08:00
day_11_5_09_2026_48.2,day_11_5_09_2026,48.2,48.2.MP4,day_11_5_09_2026_48.2_frame000000.jpg,0,0,0:00:00
day_11_5_09_2026_48.3,day_11_5_09_2026,48.3,48.3.MP4,day_11_5_09_2026_48.3_frame000000.jpg,0,0,0:00:00
day_11_5_09_2026_48.3,day_11_5_09_2026,48.3,48.3.MP4,day_11_5_09_2026_48.3_frame000001.jpg,1,120,0:02:00
day_11_5_09_2026_48.3,day_11_5_09_2026,48.3,48.3.MP4,day_11_5_09_2026_48.3_frame000002.jpg,2,240,0:04:00
day_11_5_09_2026_48.3,day_11_5_09_2026,48.3,48.3.MP4,day_11_5_09_2026_48.3_frame000003.jpg,3,360,0:06:00
day_11_5_09_2026_48.3,day_11_5_09_2026,48.3,48.3.MP4,day_11_5_09_2026_48.3_frame000004.jpg,4,480,0:08:00
day_11_5_09_2026_48.3,day_11_5_09_2026,48.3,48.3.MP4,day_11_5_09_2026_48.3_frame000005.jpg,5,600,0:10:00
day_11_5_09_2026_48.3,day_11_5_09_2026,48.3,48.3.MP4,day_11_5_09_2026_48.3_frame000006.jpg,6,720,0:12:00
day_11_5_09_2026_48.3,day_11_5_09_2026,48.3,48.3.MP4,day_11_5_09_2026_48.3_frame000007.jpg,7,840,0:14:00
day_11_5_09_2026_48.4,day_11_5_09_2026,48.4,48.4.MP4,day_11_5_09_2026_48.4_frame000000.jpg,0,0,0:00:00
day_11_5_09_2026_48.4,day_11_5_09_2026,48.4,48.4.MP4,day_11_5_09_2026_48.4_frame000001.jpg,1,120,0:02:00
day_11_5_09_2026_48.4,day_11_5_09_2026,48.4,48.4.MP4,day_11_5_09_2026_48.4_frame000002.jpg,2,240,0:04:00
day_11_5_09_2026_48.4,day_11_5_09_2026,48.4,48.4.MP4,day_11_5_09_2026_48.4_frame000003.jpg,3,360,0:06:00
day_11_5_09_2026_48.4,day_11_5_09_2026,48.4,48.4.MP4,day_11_5_09_2026_48.4_frame000004.jpg,4,480,0:08:00
day_11_5_09_2026_48.4,day_11_5_09_2026,48.4,48.4.MP4,day_11_5_09_2026_48.4_frame000005.jpg,5,600,0:10:00
day_11_5_09_2026_48.4,day_11_5_09_2026,48.4,48.4.MP4,day_11_5_09_2026_48.4_frame000006.jpg,6,720,0:12:00
day_11_5_09_2026_48.5,day_11_5_09_2026,48.5,48.5.MP4,day_11_5_09_2026_48.5_frame000000.jpg,0,0,0:00:00
day_11_5_09_2026_48.5,day_11_5_09_2026,48.5,48.5.MP4,day_11_5_09_2026_48.5_frame000001.jpg,1,120,0:02:00
day_11_5_09_2026_48.5,day_11_5_09_2026,48.5,48.5.MP4,day_11_5_09_2026_48.5_frame000002.jpg,2,240,0:04:00
day_11_5_09_2026_48.5,day_11_5_09_2026,48.5,48.5.MP4,day_11_5_09_2026_48.5_frame000003.jpg,3,360,0:06:00
day_11_5_09_2026_48.5,day_11_5_09_2026,48.5,48.5.MP4,day_11_5_09_2026_48.5_frame000004.jpg,4,480,0:08:00
day_11_5_09_2026_49.1,day_11_5_09_2026,49.1,49.1.MP4,day_11_5_09_2026_49.1_frame000000.jpg,0,0,0:00:00
day_11_5_09_2026_49.1,day_11_5_09_2026,49.1,49.1.MP4,day_11_5_09_2026_49.1_frame000001.jpg,1,120,0:02:00
day_11_5_09_2026_49.2,day_11_5_09_2026,49.2,49.2.MP4,day_11_5_09_2026_49.2_frame000000.jpg,0,0,0:00:00
day_11_5_09_2026_49.2,day_11_5_09_2026,49.2,49.2.MP4,day_11_5_09_2026_49.2_frame000001.jpg,1,120,0:02:00
day_11_5_09_2026_49.2,day_11_5_09_2026,49.2,49.2.MP4,day_11_5_09_2026_49.2_frame000002.jpg,2,240,0:04:00
day_11_5_09_2026_49.2,day_11_5_09_2026,49.2,49.2.MP4,day_11_5_09_2026_49.2_frame000003.jpg,3,360,0:06:00
day_11_5_09_2026_49.2,day_11_5_09_2026,49.2,49.2.MP4,day_11_5_09_2026_49.2_frame000004.jpg,4,480,0:08:00
day_11_5_09_2026_49.3,day_11_5_09_2026,49.3,49.3.MP4,day_11_5_09_2026_49.3_frame000000.jpg,0,0,0:00:00
day_11_5_09_2026_49.3,day_11_5_09_2026,49.3,49.3.MP4,day_11_5_09_2026_49.3_frame000001.jpg,1,120,0:02:00
day_11_5_09_2026_49.3,day_11_5_09_2026,49.3,49.3.MP4,day_11_5_09_2026_49.3_frame000002.jpg,2,240,0:04:00
