video_id,frame_file,timestamp_sec,face_count,max_confidence,status
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000025.jpg,1777.76768,2,91,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000026.jpg,1778.767872,1,95,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000027.jpg,1810.829184,32,90,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000028.jpg,1825.847808,3,91,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000029.jpg,1872.84928,17,94,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000030.jpg,1873.944704,21,94,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000031.jpg,1876.868352,3,90,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000032.jpg,1877.867264,4,94,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000033.jpg,1895.878144,1,93,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000034.jpg,1896.877824,1,91,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000035.jpg,1897.953536,1,98,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000036.jpg,1906.945536,6,94,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000037.jpg,1966.975616,8,98,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000038.jpg,1993.991168,5,93,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000039.jpg,1994.990976,3,95,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000040.jpg,2024.094336,3,94,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000041.jpg,2053.066112,5,93,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000042.jpg,2065.086848,4,91,ok
